x1,x2,peak,cosineSim
954,954,1,-0.7071067811865479
955,955,1,-0.7071067811865479
956,956,0,-0.5000000000000004
957,957,23,-0.25881904510252135
958,958,23,-0.25881904510252135
959,959,22,0.0
960,960,22,0.0
961,961,21,0.25881904510252046
962,962,20,0.4999999999999994
963,963,20,0.4999999999999994
964,964,19,0.7071067811865475
965,965,18,0.8660254037844385
966,966,18,0.8660254037844385
967,967,17,0.9659258262890684
968,968,16,1.0
969,969,16,1.0
970,970,15,0.9659258262890684
971,971,15,0.9659258262890684
972,972,14,0.866025403784439
973,973,13,0.7071067811865479
974,974,13,0.7071067811865479
975,975,12,0.5000000000000008
976,976,10,6.106226635438361e-16
977,977,9,-0.2588190451025203
978,978,8,-0.4999999999999997
979,979,7,-0.707106781186547
980,980,6,-0.8660254037844383
981,981,5,-0.9659258262890681
982,982,5,-0.9659258262890681
983,983,4,-1.0
984,984,3,-0.9659258262890684
985,985,2,-0.8660254037844388
986,986,2,-0.8660254037844388
987,987,1,-0.7071067811865479
988,988,0,-0.5000000000000004
989,989,0,-0.5000000000000004
990,990,23,-0.25881904510252135
991,991,23,-0.25881904510252135
992,992,22,0.0
993,993,22,0.0
994,994,21,0.25881904510252046
995,995,20,0.4999999999999994
996,996,19,0.7071067811865475
997,997,19,0.7071067811865475
998,998,18,0.8660254037844385
999,999,16,1.0
1000,1000,16,1.0
1001,1001,15,0.9659258262890684
1002,1002,14,0.866025403784439
1003,1003,14,0.866025403784439
1004,1004,13,0.7071067811865479
1005,1005,11,0.258819045102521
1006,1006,10,6.106226635438361e-16
1007,1007,8,-0.4999999999999997
1008,1008,6,-0.8660254037844383
1009,1009,6,-0.8660254037844383
1010,1010,5,-0.9659258262890681
1011,1011,4,-1.0
1012,1012,3,-0.9659258262890684
1013,1013,2,-0.8660254037844388
1014,1014,2,-0.8660254037844388
1015,1015,1,-0.7071067811865479
1016,1016,0,-0.5000000000000004
1017,1017,0,-0.5000000000000004
1018,1018,23,-0.25881904510252135
1019,1019,22,0.0
1020,1020,21,0.25881904510252046
1021,1021,21,0.25881904510252046
1022,1022,20,0.4999999999999994
1023,1023,19,0.7071067811865475
1024,1024,18,0.8660254037844385
1025,1025,18,0.8660254037844385
1026,1026,17,0.9659258262890684
1027,1027,17,0.9659258262890684
1028,1028,16,1.0
1029,1029,15,0.9659258262890684
1030,1030,15,0.9659258262890684
1031,1031,14,0.866025403784439
1032,1032,13,0.7071067811865479
1033,1033,12,0.5000000000000008
1034,1034,12,0.5000000000000008
1035,1035,11,0.258819045102521
1036,1036,9,-0.2588190451025203
1037,1037,8,-0.4999999999999997
1038,1038,7,-0.707106781186547
1039,1039,6,-0.8660254037844383
1040,1040,5,-0.9659258262890681
1041,1041,4,-1.0
1042,1042,3,-0.9659258262890684
1043,1043,2,-0.8660254037844388
1044,1044,2,-0.8660254037844388
1045,1045,1,-0.7071067811865479
1046,1046,0,-0.5000000000000004
1047,1047,23,-0.25881904510252135
1048,1048,22,0.0
1049,1049,21,0.25881904510252046
1050,1050,20,0.4999999999999994
1051,1051,19,0.7071067811865475
1052,1052,19,0.7071067811865475
1053,1053,18,0.8660254037844385
1054,1054,17,0.9659258262890684
1055,1055,17,0.9659258262890684
1056,1056,16,1.0
1057,1057,16,1.0
1058,1058,15,0.9659258262890684
1059,1059,14,0.866025403784439
1060,1060,14,0.866025403784439
1061,1061,13,0.7071067811865479
1062,1062,13,0.7071067811865479
1063,1063,11,0.258819045102521
1064,1064,9,-0.2588190451025203
1065,1065,8,-0.4999999999999997
1066,1066,7,-0.707106781186547
1067,1067,6,-0.8660254037844383
1068,1068,5,-0.9659258262890681
1069,1069,4,-1.0
1070,1070,3,-0.9659258262890684
1071,1071,2,-0.8660254037844388
1072,1072,1,-0.7071067811865479
1073,1073,0,-0.5000000000000004
1074,1074,0,-0.5000000000000004
1075,1075,23,-0.25881904510252135
1076,1076,22,0.0
1077,1077,21,0.25881904510252046
1078,1078,20,0.4999999999999994
1079,1079,20,0.4999999999999994
1080,1080,19,0.7071067811865475
1081,1081,18,0.8660254037844385
1082,1082,18,0.8660254037844385
1083,1083,17,0.9659258262890684
1084,1084,16,1.0
1085,1085,15,0.9659258262890684
1086,1086,15,0.9659258262890684
1087,1087,14,0.866025403784439
1088,1088,13,0.7071067811865479
1089,1089,12,0.5000000000000008
1090,1090,11,0.258819045102521
1091,1091,10,6.106226635438361e-16
1092,1092,8,-0.4999999999999997
1093,1093,7,-0.707106781186547
1094,1094,6,-0.8660254037844383
1095,1095,5,-0.9659258262890681
1096,1096,4,-1.0
1097,1097,4,-1.0
1098,1098,3,-0.9659258262890684
1099,1099,2,-0.8660254037844388
1100,1100,2,-0.8660254037844388
1101,1101,1,-0.7071067811865479
1102,1102,0,-0.5000000000000004
1103,1103,0,-0.5000000000000004
1104,1104,23,-0.25881904510252135
1105,1105,22,0.0
1106,1106,22,0.0
1107,1107,21,0.25881904510252046
1108,1108,20,0.4999999999999994
1109,1109,20,0.4999999999999994
1110,1110,19,0.7071067811865475
1111,1111,19,0.7071067811865475
1112,1112,18,0.8660254037844385
1113,1113,18,0.8660254037844385
1114,1114,17,0.9659258262890684
1115,1115,17,0.9659258262890684
1116,1116,16,1.0
1117,1117,16,1.0
1118,1118,15,0.9659258262890684
1119,1119,15,0.9659258262890684
1120,1120,14,0.866025403784439
1121,1121,13,0.7071067811865479
1122,1122,12,0.5000000000000008
1123,1123,11,0.258819045102521
1124,1124,11,0.258819045102521
1125,1125,9,-0.2588190451025203
1126,1126,7,-0.707106781186547
1127,1127,6,-0.8660254037844383
1128,1128,5,-0.9659258262890681
1129,1129,4,-1.0
1130,1130,3,-0.9659258262890684
1131,1131,3,-0.9659258262890684
1132,1132,2,-0.8660254037844388
1133,1133,2,-0.8660254037844388
1134,1134,1,-0.7071067811865479
1135,1135,0,-0.5000000000000004
1136,1136,23,-0.25881904510252135
1137,1137,23,-0.25881904510252135
1138,1138,22,0.0
1139,1139,21,0.25881904510252046
1140,1140,21,0.25881904510252046
1141,1141,20,0.4999999999999994
1142,1142,20,0.4999999999999994
1143,1143,19,0.7071067811865475
1144,1144,18,0.8660254037844385
1145,1145,18,0.8660254037844385
1146,1146,17,0.9659258262890684
1147,1147,17,0.9659258262890684
1148,1148,16,1.0
1149,1149,15,0.9659258262890684
1150,1150,15,0.9659258262890684
1151,1151,14,0.866025403784439
1152,1152,13,0.7071067811865479
1153,1153,13,0.7071067811865479
1154,1154,11,0.258819045102521
1155,1155,11,0.258819045102521
1156,1156,9,-0.2588190451025203
1157,1157,7,-0.707106781186547
1158,1158,6,-0.8660254037844383
1159,1159,5,-0.9659258262890681
1160,1160,4,-1.0
1161,1161,3,-0.9659258262890684
1162,1162,3,-0.9659258262890684
1163,1163,2,-0.8660254037844388
1164,1164,2,-0.8660254037844388
1165,1165,1,-0.7071067811865479
1166,1166,0,-0.5000000000000004
1167,1167,0,-0.5000000000000004
1168,1168,23,-0.25881904510252135
1169,1169,22,0.0
1170,1170,22,0.0
1171,1171,21,0.25881904510252046
1172,1172,21,0.25881904510252046
1173,1173,20,0.4999999999999994
1174,1174,19,0.7071067811865475
1175,1175,19,0.7071067811865475
1176,1176,18,0.8660254037844385
1177,1177,18,0.8660254037844385
1178,1178,17,0.9659258262890684
1179,1179,16,1.0
1180,1180,16,1.0
1181,1181,15,0.9659258262890684
1182,1182,15,0.9659258262890684
1183,1183,14,0.866025403784439
1184,1184,13,0.7071067811865479
1185,1185,13,0.7071067811865479
1186,1186,12,0.5000000000000008
1187,1187,11,0.258819045102521
1188,1188,10,6.106226635438361e-16
1189,1189,8,-0.4999999999999997
1190,1190,7,-0.707106781186547
1191,1191,5,-0.9659258262890681
1192,1192,5,-0.9659258262890681
1193,1193,4,-1.0
1194,1194,3,-0.9659258262890684
1195,1195,2,-0.8660254037844388
1196,1196,2,-0.8660254037844388
1197,1197,1,-0.7071067811865479
1198,1198,0,-0.5000000000000004
1199,1199,0,-0.5000000000000004
1200,1200,23,-0.25881904510252135
1201,1201,23,-0.25881904510252135
1202,1202,22,0.0
1203,1203,21,0.25881904510252046
1204,1204,21,0.25881904510252046
1205,1205,20,0.4999999999999994
1206,1206,19,0.7071067811865475
1207,1207,19,0.7071067811865475
1208,1208,18,0.8660254037844385
1209,1209,17,0.9659258262890684
1210,1210,17,0.9659258262890684
1211,1211,16,1.0
1212,1212,16,1.0
1213,1213,15,0.9659258262890684
1214,1214,15,0.9659258262890684
1215,1215,14,0.866025403784439
1216,1216,14,0.866025403784439
1217,1217,13,0.7071067811865479
1218,1218,12,0.5000000000000008
1219,1219,12,0.5000000000000008
1220,1220,10,6.106226635438361e-16
1221,1221,9,-0.2588190451025203
1222,1222,7,-0.707106781186547
1223,1223,6,-0.8660254037844383
1224,1224,5,-0.9659258262890681
1225,1225,4,-1.0
1226,1226,3,-0.9659258262890684
1227,1227,3,-0.9659258262890684
1228,1228,3,-0.9659258262890684
1229,1229,2,-0.8660254037844388
1230,1230,2,-0.8660254037844388
1231,1231,1,-0.7071067811865479
1232,1232,0,-0.5000000000000004
1233,1233,0,-0.5000000000000004
1234,1234,23,-0.25881904510252135
1235,1235,23,-0.25881904510252135
1236,1236,22,0.0
1237,1237,21,0.25881904510252046
1238,1238,21,0.25881904510252046
1239,1239,20,0.4999999999999994
1240,1240,19,0.7071067811865475
1241,1241,19,0.7071067811865475
1242,1242,18,0.8660254037844385
1243,1243,18,0.8660254037844385
1244,1244,17,0.9659258262890684
1245,1245,17,0.9659258262890684
1246,1246,16,1.0
1247,1247,16,1.0
1248,1248,15,0.9659258262890684
1249,1249,15,0.9659258262890684
1250,1250,14,0.866025403784439
1251,1251,14,0.866025403784439
1252,1252,13,0.7071067811865479
1253,1253,13,0.7071067811865479
1254,1254,12,0.5000000000000008
1255,1255,11,0.258819045102521
1256,1256,10,6.106226635438361e-16
1257,1257,8,-0.4999999999999997
1258,1258,8,-0.4999999999999997
1259,1259,7,-0.707106781186547
1260,1260,6,-0.8660254037844383
1261,1261,5,-0.9659258262890681
1262,1262,4,-1.0
1263,1263,4,-1.0
1264,1264,3,-0.9659258262890684
1265,1265,3,-0.9659258262890684
1266,1266,2,-0.8660254037844388
1267,1267,2,-0.8660254037844388
1268,1268,1,-0.7071067811865479
1269,1269,0,-0.5000000000000004
1270,1270,0,-0.5000000000000004
1271,1271,23,-0.25881904510252135
1272,1272,23,-0.25881904510252135
1273,1273,22,0.0
1274,1274,21,0.25881904510252046
1275,1275,21,0.25881904510252046
1276,1276,21,0.25881904510252046
1277,1277,20,0.4999999999999994
1278,1278,20,0.4999999999999994
1279,1279,19,0.7071067811865475
1280,1280,19,0.7071067811865475
1281,1281,18,0.8660254037844385
1282,1282,18,0.8660254037844385
1283,1283,18,0.8660254037844385
1284,1284,17,0.9659258262890684
1285,1285,17,0.9659258262890684
1286,1286,17,0.9659258262890684
1287,1287,16,1.0
1288,1288,16,1.0
1289,1289,15,0.9659258262890684
1290,1290,15,0.9659258262890684
1291,1291,14,0.866025403784439
1292,1292,13,0.7071067811865479
1293,1293,13,0.7071067811865479
1294,1294,12,0.5000000000000008
1295,1295,11,0.258819045102521
1296,1296,10,6.106226635438361e-16
1297,1297,9,-0.2588190451025203
1298,1298,8,-0.4999999999999997
1299,1299,7,-0.707106781186547
1300,1300,6,-0.8660254037844383
1301,1301,5,-0.9659258262890681
1302,1302,4,-1.0
1303,1303,3,-0.9659258262890684
1304,1304,3,-0.9659258262890684
1305,1305,2,-0.8660254037844388
1306,1306,1,-0.7071067811865479
1307,1307,1,-0.7071067811865479
1308,1308,0,-0.5000000000000004
1309,1309,0,-0.5000000000000004
1310,1310,23,-0.25881904510252135
1311,1311,22,0.0
1312,1312,21,0.25881904510252046
1313,1313,21,0.25881904510252046
1314,1314,20,0.4999999999999994
1315,1315,20,0.4999999999999994
1316,1316,19,0.7071067811865475
1317,1317,19,0.7071067811865475
1318,1318,18,0.8660254037844385
1319,1319,18,0.8660254037844385
1320,1320,17,0.9659258262890684
1321,1321,17,0.9659258262890684
1322,1322,16,1.0
1323,1323,16,1.0
1324,1324,15,0.9659258262890684
1325,1325,15,0.9659258262890684
1326,1326,14,0.866025403784439
1327,1327,14,0.866025403784439
1328,1328,13,0.7071067811865479
1329,1329,13,0.7071067811865479
1330,1330,12,0.5000000000000008
1331,1331,11,0.258819045102521
1332,1332,10,6.106226635438361e-16
1333,1333,8,-0.4999999999999997
1334,1334,7,-0.707106781186547
1335,1335,6,-0.8660254037844383
1336,1336,5,-0.9659258262890681
1337,1337,4,-1.0
1338,1338,4,-1.0
1339,1339,3,-0.9659258262890684
1340,1340,3,-0.9659258262890684
1341,1341,2,-0.8660254037844388
1342,1342,1,-0.7071067811865479
1343,1343,0,-0.5000000000000004
1344,1344,0,-0.5000000000000004
1345,1345,23,-0.25881904510252135
1346,1346,23,-0.25881904510252135
1347,1347,22,0.0
1348,1348,21,0.25881904510252046
1349,1349,21,0.25881904510252046
1350,1350,20,0.4999999999999994
1351,1351,19,0.7071067811865475
1352,1352,19,0.7071067811865475
1353,1353,18,0.8660254037844385
1354,1354,18,0.8660254037844385
1355,1355,17,0.9659258262890684
1356,1356,17,0.9659258262890684
1357,1357,16,1.0
1358,1358,16,1.0
1359,1359,15,0.9659258262890684
1360,1360,15,0.9659258262890684
1361,1361,14,0.866025403784439
1362,1362,14,0.866025403784439
1363,1363,13,0.7071067811865479
1364,1364,13,0.7071067811865479
1365,1365,12,0.5000000000000008
1366,1366,11,0.258819045102521
1367,1367,10,6.106226635438361e-16
1368,1368,15,0.9659258262890684
1369,1369,7,-0.707106781186547
1370,1370,2,-0.8660254037844388
1371,1371,6,-0.8660254037844383
1372,1372,5,-0.9659258262890681
1373,1373,4,-1.0
1374,1374,4,-1.0
1375,1375,3,-0.9659258262890684
1376,1376,2,-0.8660254037844388
1377,1377,2,-0.8660254037844388
1378,1378,1,-0.7071067811865479
1379,1379,1,-0.7071067811865479
1380,1380,0,-0.5000000000000004
1381,1381,0,-0.5000000000000004
1382,1382,23,-0.25881904510252135
1383,1383,23,-0.25881904510252135
1384,1384,22,0.0
1385,1385,22,0.0
1386,1386,21,0.25881904510252046
1387,1387,20,0.4999999999999994
1388,1388,20,0.4999999999999994
1389,1389,19,0.7071067811865475
1390,1390,19,0.7071067811865475
1391,1391,18,0.8660254037844385
1392,1392,18,0.8660254037844385
1393,1393,17,0.9659258262890684
1394,1394,16,1.0
1395,1395,16,1.0
1396,1396,15,0.9659258262890684
1397,1397,15,0.9659258262890684
1398,1398,15,0.9659258262890684
1399,1399,14,0.866025403784439
1400,1400,13,0.7071067811865479
1401,1401,13,0.7071067811865479
1402,1402,12,0.5000000000000008
1403,1403,10,6.106226635438361e-16
1404,1404,10,6.106226635438361e-16
1405,1405,8,-0.4999999999999997
1406,1406,7,-0.707106781186547
1407,1407,6,-0.8660254037844383
1408,1408,5,-0.9659258262890681
1409,1409,4,-1.0
1410,1410,3,-0.9659258262890684
1411,1411,3,-0.9659258262890684
1412,1412,2,-0.8660254037844388
1413,1413,2,-0.8660254037844388
1414,1414,1,-0.7071067811865479
1415,1415,1,-0.7071067811865479
1416,1416,0,-0.5000000000000004
1417,1417,0,-0.5000000000000004
1418,1418,23,-0.25881904510252135
1419,1419,23,-0.25881904510252135
1420,1420,22,0.0
1421,1421,22,0.0
1422,1422,21,0.25881904510252046
1423,1423,21,0.25881904510252046
1424,1424,20,0.4999999999999994
1425,1425,19,0.7071067811865475
1426,1426,18,0.8660254037844385
1427,1427,18,0.8660254037844385
1428,1428,17,0.9659258262890684
1429,1429,17,0.9659258262890684
1430,1430,16,1.0
1431,1431,15,0.9659258262890684
1432,1432,15,0.9659258262890684
1433,1433,14,0.866025403784439
1434,1434,14,0.866025403784439
1435,1435,13,0.7071067811865479
1436,1436,12,0.5000000000000008
1437,1437,12,0.5000000000000008
1438,1438,10,6.106226635438361e-16
1439,1439,8,-0.4999999999999997
1440,1440,6,-0.8660254037844383
1441,1441,5,-0.9659258262890681
1442,1442,4,-1.0
1443,1443,4,-1.0
1444,1444,3,-0.9659258262890684
1445,1445,3,-0.9659258262890684
1446,1446,2,-0.8660254037844388
1447,1447,2,-0.8660254037844388
1448,1448,1,-0.7071067811865479
1449,1449,0,-0.5000000000000004
1450,1450,0,-0.5000000000000004
1451,1451,23,-0.25881904510252135
1452,1452,22,0.0
1453,1453,21,0.25881904510252046
1454,1454,21,0.25881904510252046
1455,1455,20,0.4999999999999994
1456,1456,19,0.7071067811865475
1457,1457,19,0.7071067811865475
1458,1458,18,0.8660254037844385
1459,1459,18,0.8660254037844385
1460,1460,17,0.9659258262890684
1461,1461,16,1.0
1462,1462,15,0.9659258262890684
1463,1463,14,0.866025403784439
1464,1464,14,0.866025403784439
1465,1465,13,0.7071067811865479
1466,1466,11,0.258819045102521
1467,1467,10,6.106226635438361e-16
1468,1468,8,-0.4999999999999997
1469,1469,7,-0.707106781186547
1470,1470,5,-0.9659258262890681
1471,1471,4,-1.0
1472,1472,3,-0.9659258262890684
1473,1473,3,-0.9659258262890684
1474,1474,2,-0.8660254037844388
1475,1475,1,-0.7071067811865479
1476,1476,1,-0.7071067811865479
1477,1477,0,-0.5000000000000004
1478,1478,23,-0.25881904510252135
1479,1479,22,0.0
1480,1480,21,0.25881904510252046
1481,1481,21,0.25881904510252046
1482,1482,20,0.4999999999999994
1483,1483,19,0.7071067811865475
1484,1484,19,0.7071067811865475
1485,1485,18,0.8660254037844385
1486,1486,17,0.9659258262890684
1487,1487,17,0.9659258262890684
1488,1488,16,1.0
1489,1489,15,0.9659258262890684
1490,1490,15,0.9659258262890684
1491,1491,14,0.866025403784439
1492,1492,14,0.866025403784439
1493,1493,13,0.7071067811865479
1494,1494,11,0.258819045102521
1495,1495,10,6.106226635438361e-16
1496,1496,8,-0.4999999999999997
1497,1497,7,-0.707106781186547
1498,1498,6,-0.8660254037844383
1499,1499,5,-0.9659258262890681
1500,1500,4,-1.0
1501,1501,3,-0.9659258262890684
1502,1502,2,-0.8660254037844388
1503,1503,1,-0.7071067811865479
1504,1504,1,-0.7071067811865479
1505,1505,23,-0.25881904510252135
1506,1506,23,-0.25881904510252135
1507,1507,22,0.0
1508,1508,21,0.25881904510252046
1509,1509,20,0.4999999999999994
1510,1510,19,0.7071067811865475
1511,1511,19,0.7071067811865475
1512,1512,18,0.8660254037844385
1513,1513,17,0.9659258262890684
1514,1514,16,1.0
1515,1515,16,1.0
1516,1516,15,0.9659258262890684
1517,1517,15,0.9659258262890684
1518,1518,14,0.866025403784439
1519,1519,14,0.866025403784439
1520,1520,13,0.7071067811865479
1521,1521,12,0.5000000000000008
1522,1522,11,0.258819045102521
1523,1523,10,6.106226635438361e-16
1524,1524,8,-0.4999999999999997
1525,1525,7,-0.707106781186547
1526,1526,6,-0.8660254037844383
1527,1527,5,-0.9659258262890681
1528,1528,4,-1.0
1529,1529,3,-0.9659258262890684
1530,1530,2,-0.8660254037844388
1531,1531,2,-0.8660254037844388
1532,1532,0,-0.5000000000000004
1533,1533,0,-0.5000000000000004
1534,1534,23,-0.25881904510252135
1535,1535,22,0.0
1536,1536,21,0.25881904510252046
1537,1537,21,0.25881904510252046
1538,1538,20,0.4999999999999994
1539,1539,19,0.7071067811865475
1540,1540,18,0.8660254037844385
1541,1541,17,0.9659258262890684
1542,1542,17,0.9659258262890684
1543,1543,16,1.0
1544,1544,16,1.0
1545,1545,15,0.9659258262890684
1546,1546,14,0.866025403784439
1547,1547,14,0.866025403784439
1548,1548,13,0.7071067811865479
1549,1549,12,0.5000000000000008
1550,1550,10,6.106226635438361e-16
1551,1551,7,-0.707106781186547
1552,1552,6,-0.8660254037844383
1553,1553,5,-0.9659258262890681
1554,1554,4,-1.0
1555,1555,4,-1.0
1556,1556,3,-0.9659258262890684
1557,1557,2,-0.8660254037844388
1558,1558,2,-0.8660254037844388
1559,1559,1,-0.7071067811865479
1560,1560,1,-0.7071067811865479
1561,1561,0,-0.5000000000000004
1562,1562,23,-0.25881904510252135
1563,1563,23,-0.25881904510252135
1564,1564,22,0.0
1565,1565,22,0.0
1566,1566,21,0.25881904510252046
1567,1567,20,0.4999999999999994
1568,1568,20,0.4999999999999994
1569,1569,19,0.7071067811865475
1570,1570,18,0.8660254037844385
1571,1571,18,0.8660254037844385
1572,1572,17,0.9659258262890684
1573,1573,17,0.9659258262890684
1574,1574,16,1.0
1575,1575,16,1.0
1576,1576,15,0.9659258262890684
1577,1577,14,0.866025403784439
1578,1578,14,0.866025403784439
1579,1579,13,0.7071067811865479
1580,1580,12,0.5000000000000008
1581,1581,11,0.258819045102521
1582,1582,9,-0.2588190451025203
1583,1583,8,-0.4999999999999997
1584,1584,7,-0.707106781186547
1585,1585,6,-0.8660254037844383
1586,1586,4,-1.0
1587,1587,4,-1.0
1588,1588,3,-0.9659258262890684
1589,1589,2,-0.8660254037844388
1590,1590,2,-0.8660254037844388
1591,1591,1,-0.7071067811865479
1592,1592,1,-0.7071067811865479
1593,1593,0,-0.5000000000000004
1594,1594,0,-0.5000000000000004
1595,1595,23,-0.25881904510252135
1596,1596,22,0.0
1597,1597,22,0.0
1598,1598,21,0.25881904510252046
1599,1599,21,0.25881904510252046
1600,1600,20,0.4999999999999994
1601,1601,19,0.7071067811865475
1602,1602,19,0.7071067811865475
1603,1603,18,0.8660254037844385
1604,1604,18,0.8660254037844385
1605,1605,17,0.9659258262890684
1606,1606,17,0.9659258262890684
1607,1607,16,1.0
1608,1608,16,1.0
1609,1609,15,0.9659258262890684
1610,1610,14,0.866025403784439
1611,1611,14,0.866025403784439
1612,1612,13,0.7071067811865479
1613,1613,13,0.7071067811865479
1614,1614,12,0.5000000000000008
1615,1615,10,6.106226635438361e-16
1616,1616,9,-0.2588190451025203
1617,1617,7,-0.707106781186547
1618,1618,6,-0.8660254037844383
1619,1619,5,-0.9659258262890681
1620,1620,4,-1.0
1621,1621,4,-1.0
1622,1622,3,-0.9659258262890684
1623,1623,3,-0.9659258262890684
1624,1624,2,-0.8660254037844388
1625,1625,2,-0.8660254037844388
1626,1626,1,-0.7071067811865479
1627,1627,0,-0.5000000000000004
1628,1628,0,-0.5000000000000004
1629,1629,23,-0.25881904510252135
1630,1630,22,0.0
1631,1631,22,0.0
1632,1632,21,0.25881904510252046
1633,1633,21,0.25881904510252046
1634,1634,20,0.4999999999999994
1635,1635,19,0.7071067811865475
1636,1636,19,0.7071067811865475
1637,1637,18,0.8660254037844385
1638,1638,18,0.8660254037844385
1639,1639,17,0.9659258262890684
1640,1640,16,1.0
1641,1641,16,1.0
1642,1642,15,0.9659258262890684
1643,1643,15,0.9659258262890684
1644,1644,14,0.866025403784439
1645,1645,14,0.866025403784439
1646,1646,13,0.7071067811865479
1647,1647,12,0.5000000000000008
1648,1648,11,0.258819045102521
1649,1649,9,-0.2588190451025203
1650,1650,8,-0.4999999999999997
1651,1651,6,-0.8660254037844383
1652,1652,5,-0.9659258262890681
1653,1653,5,-0.9659258262890681
1654,1654,4,-1.0
1655,1655,4,-1.0
1656,1656,3,-0.9659258262890684
1657,1657,2,-0.8660254037844388
1658,1658,2,-0.8660254037844388
1659,1659,1,-0.7071067811865479
1660,1660,1,-0.7071067811865479
1661,1661,0,-0.5000000000000004
1662,1662,0,-0.5000000000000004
1663,1663,23,-0.25881904510252135
1664,1664,22,0.0
1665,1665,22,0.0
1666,1666,21,0.25881904510252046
1667,1667,21,0.25881904510252046
1668,1668,20,0.4999999999999994
1669,1669,19,0.7071067811865475
1670,1670,19,0.7071067811865475
1671,1671,18,0.8660254037844385
1672,1672,17,0.9659258262890684
1673,1673,17,0.9659258262890684
1674,1674,16,1.0
1675,1675,16,1.0
1676,1676,15,0.9659258262890684
1677,1677,15,0.9659258262890684
1678,1678,14,0.866025403784439
1679,1679,13,0.7071067811865479
1680,1680,13,0.7071067811865479
1681,1681,12,0.5000000000000008
1682,1682,11,0.258819045102521
1683,1683,9,-0.2588190451025203
1684,1684,7,-0.707106781186547
1685,1685,6,-0.8660254037844383
1686,1686,5,-0.9659258262890681
1687,1687,4,-1.0
1688,1688,4,-1.0
1689,1689,3,-0.9659258262890684
1690,1690,2,-0.8660254037844388
1691,1691,2,-0.8660254037844388
1692,1692,1,-0.7071067811865479
1693,1693,1,-0.7071067811865479
1694,1694,0,-0.5000000000000004
1695,1695,23,-0.25881904510252135
1696,1696,23,-0.25881904510252135
1697,1697,22,0.0
1698,1698,22,0.0
1699,1699,21,0.25881904510252046
1700,1700,20,0.4999999999999994
1701,1701,20,0.4999999999999994
1702,1702,19,0.7071067811865475
1703,1703,19,0.7071067811865475
1704,1704,18,0.8660254037844385
1705,1705,18,0.8660254037844385
1706,1706,17,0.9659258262890684
1707,1707,17,0.9659258262890684
1708,1708,16,1.0
1709,1709,16,1.0
1710,1710,15,0.9659258262890684
1711,1711,15,0.9659258262890684
1712,1712,14,0.866025403784439
1713,1713,14,0.866025403784439
1714,1714,13,0.7071067811865479
1715,1715,12,0.5000000000000008
1716,1716,11,0.258819045102521
1717,1717,10,6.106226635438361e-16
1718,1718,8,-0.4999999999999997
1719,1719,7,-0.707106781186547
1720,1720,6,-0.8660254037844383
1721,1721,5,-0.9659258262890681
1722,1722,4,-1.0
1723,1723,4,-1.0
1724,1724,3,-0.9659258262890684
1725,1725,2,-0.8660254037844388
1726,1726,2,-0.8660254037844388
1727,1727,1,-0.7071067811865479
1728,1728,0,-0.5000000000000004
1729,1729,0,-0.5000000000000004
1730,1730,23,-0.25881904510252135
1731,1731,23,-0.25881904510252135
1732,1732,22,0.0
1733,1733,22,0.0
1734,1734,21,0.25881904510252046
1735,1735,20,0.4999999999999994
1736,1736,20,0.4999999999999994
1737,1737,19,0.7071067811865475
1738,1738,19,0.7071067811865475
1739,1739,18,0.8660254037844385
1740,1740,18,0.8660254037844385
1741,1741,17,0.9659258262890684
1742,1742,17,0.9659258262890684
1743,1743,16,1.0
1744,1744,16,1.0
1745,1745,16,1.0
1746,1746,15,0.9659258262890684
1747,1747,15,0.9659258262890684
1748,1748,14,0.866025403784439
1749,1749,14,0.866025403784439
1750,1750,13,0.7071067811865479
1751,1751,13,0.7071067811865479
1752,1752,12,0.5000000000000008
1753,1753,11,0.258819045102521
1754,1754,10,6.106226635438361e-16
1755,1755,8,-0.4999999999999997
1756,1756,7,-0.707106781186547
1757,1757,6,-0.8660254037844383
1758,1758,6,-0.8660254037844383
1759,1759,5,-0.9659258262890681
1760,1760,4,-1.0
1761,1761,4,-1.0
1762,1762,3,-0.9659258262890684
1763,1763,3,-0.9659258262890684
1764,1764,2,-0.8660254037844388
1765,1765,2,-0.8660254037844388
1766,1766,1,-0.7071067811865479
1767,1767,1,-0.7071067811865479
1768,1768,0,-0.5000000000000004
1769,1769,0,-0.5000000000000004
1770,1770,23,-0.25881904510252135
1771,1771,23,-0.25881904510252135
1772,1772,22,0.0
1773,1773,22,0.0
1774,1774,21,0.25881904510252046
1775,1775,21,0.25881904510252046
1776,1776,20,0.4999999999999994
1777,1777,20,0.4999999999999994
1778,1778,19,0.7071067811865475
1779,1779,19,0.7071067811865475
1780,1780,19,0.7071067811865475
1781,1781,18,0.8660254037844385
1782,1782,18,0.8660254037844385
1783,1783,18,0.8660254037844385
1784,1784,17,0.9659258262890684
1785,1785,17,0.9659258262890684
1786,1786,16,1.0
1787,1787,16,1.0
1788,1788,16,1.0
1789,1789,15,0.9659258262890684
1790,1790,15,0.9659258262890684
1791,1791,15,0.9659258262890684
1792,1792,14,0.866025403784439
1793,1793,14,0.866025403784439
1794,1794,13,0.7071067811865479
1795,1795,13,0.7071067811865479
1796,1796,13,0.7071067811865479
1797,1797,12,0.5000000000000008
1798,1798,11,0.258819045102521
1799,1799,10,6.106226635438361e-16
